Name,Date of birth,Team,Batting Style,Bowling Style,ODI Debut,Debut Team,Matches played,Innings,Total Run,Not Out,Highe Score,Batting Avg,Balls faced,Stick rate,100s,50s,4s,6s,Caught,Stumped,Balls,Runs,Wickets,Bowling Avg,Economy,Stick rate,5WI,10WM,BBI,BBM
Mark Raymond Gillespie,17-10-1979,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"December 28,2006",New Zealand v Sri Lanka,32,14,93,8,28,15.50,118,78.81,0,0,8,1,6,0,1521,1369,37,37.00,5.400,41.10,0,0,4/7,4/7
Mark John Greatbatch,11-12-1963,NEW ZEALAND,Left-hand bat,Right-arm medium,"March 9,1988",New Zealand v England,84,83,2206,5,111,28.28,3099,71.18,2,13,177,37,35,0,6,5,0,--,5.000,--,0,0,0/0,0/0
Mark James Haslam,26-09-1972,NEW ZEALAND,Left-hand bat,Slow left-arm,"December 13,1992",Sri Lanka v New Zealand,1,1,9,0,9,9.000,18,50.00,0,0,0,0,--,--,30,28,1,28.00,5.600,30.00,0,0,1/28,1/28
Mark Wellings Priest,12-08-1961,NEW ZEALAND,Left-hand bat,Slow left-arm,"April 26,1990",Australia v New Zealand,18,14,103,4,24,10.30,225,45.77,0,0,1,0,2,0,752,590,8,73.75,4.707,94.00,0,0,2/27,2/27
Mark Hunter Richardson,11-06-1971,NEW ZEALAND,Left-hand bat,Slow left-arm,"January 11,2002",Australia v New Zealand,4,4,42,0,26,10.50,97,43.29,0,0,4,0,1,0,--,--,--,--,--,--,--,--,,
Martin David Crowe,22-09-1962,NEW ZEALAND,Right-hand bat,Right-arm medium,"February 13,1982",New Zealand v Australia,143,140,4704,18,107*,38.55,6477,72.62,4,34,378,29,66,0,1296,954,29,32.89,4.416,44.68,0,0,2/9,2/9
Martin James Guptill,30-09-1986,NEW ZEALAND,Right-hand bat,Off-break,"January 10,2009",New Zealand v West Indies,159,156,5976,17,237*,42.99,6918,86.38,13,34,613,148,76,0,109,98,4,24.50,5.394,27.25,0,0,2/6,2/6
Martin Colin Snedden,23-11-1958,NEW ZEALAND,Left-hand bat,Right-arm medium-fast,"November 23,1980",Australia v New Zealand,93,54,535,19,64,15.28,843,63.46,0,1,31,0,19,0,4525,3237,114,28.39,4.292,39.69,0,0,4/34,4/34
Mathew Stuart Sinclair,09-11-1975,NEW ZEALAND,Right-hand bat,Right-arm medium,"February 26,2000",New Zealand v Australia,54,50,1304,4,118*,28.34,2086,62.51,2,8,112,5,17,0,--,--,--,--,--,--,--,--,,
Matthew James Henry,14-12-1991,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"January 31,2014",New Zealand v India,35,14,170,5,48*,18.88,172,98.83,0,0,15,7,11,0,1775,1648,67,24.59,5.570,26.49,2,0,4/33,4/33
Matthew Jeffery Horne,05-12-1970,NEW ZEALAND,Right-hand bat,Right-arm medium,"March 25,1997",New Zealand v Sri Lanka,50,48,980,0,74,20.41,1515,64.68,0,5,99,5,12,0,--,--,--,--,--,--,--,--,,
Matthew David Bell,25-02-1977,NEW ZEALAND,Right-hand bat,Off-break,"October 24,1998",New Zealand v Zimbabwe,7,7,133,0,66,19.00,268,49.62,0,1,10,0,1,0,--,--,--,--,--,--,--,--,,
Matthew Norman Hart,16-05-1972,NEW ZEALAND,Left-hand bat,Slow left-arm,"March 13,1994",New Zealand v Pakistan,13,8,61,0,16*,7.625,101,60.39,0,0,3,1,7,0,572,373,13,28.69,3.912,44.00,1,0,5/22,5/22
Matthew David John Walker,17-01-1977,NEW ZEALAND,Right-hand bat,Right-arm medium,"November 29,2003",Pakistan v New Zealand,3,1,10,0,10,10.00,6,166.6,0,0,2,0,2,0,132,119,4,29.75,5.409,33.00,0,0,4/49,4/49
Michael David Bates,11-10-1983,NEW ZEALAND,Right-hand bat,Left-arm medium,"February 9,2012",New Zealand v Zimbabwe,2,1,13,0,13,13.00,10,130.0,0,0,1,1,1,0,84,52,2,26.00,3.714,42.00,0,0,1/13,1/13
Michael James Mason,27-08-1974,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"November 29,2003",Pakistan v New Zealand,26,7,24,4,13*,8.000,45,53.33,0,0,3,0,4,0,1179,1024,31,33.03,5.211,38.03,0,0,4/24,4/24
Michael Barry Owens,11-11-1969,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"December 13,1992",Sri Lanka v New Zealand,1,1,0,0,0*,0.000,3,0.000,0,0,0,0,--,--,48,37,0,--,4.625,--,0,0,0/10,0/37
Michael Hugh William Papps,02-07-1979,NEW ZEALAND,Right-hand bat,NaN,"February 13,2004",New Zealand v South Africa,6,6,207,2,92*,51.75,342,60.52,0,2,24,0,1,0,--,--,--,--,--,--,--,--,,
Mitchell John McClenaghan,11-06-1986,NEW ZEALAND,Left-hand bat,Left-arm medium-fast,"January 19,2013",South Africa v New Zealand,48,14,108,10,34*,27.00,138,78.26,0,0,10,3,4,0,2336,2313,82,28.20,5.940,28.48,1,0,5/58,5/58
Murphy Logo Su'a,07-11-1966,NEW ZEALAND,Left-hand bat,Left-arm fast-medium,"February 12,1992",New Zealand v England,12,7,24,2,12*,4.800,56,42.85,0,0,1,0,1,0,463,367,9,40.77,4.755,51.44,0,0,4/59,4/59
Norman Murray Parker,28-08-1948,NEW ZEALAND,Right-hand bat,NaN,"October 16,1976",Pakistan v New Zealand,1,1,0,0,0,0.000,3,0.000,0,0,0,0,1,0,--,--,--,--,--,--,--,--,,
Nathan John Astle,15-09-1971,NEW ZEALAND,Right-hand bat,Right-arm medium,"January 22,1995",New Zealand v West Indies,223,217,7090,14,145*,34.92,9762,72.62,16,41,720,86,83,0,4850,3809,99,38.47,4.712,48.98,0,0,4/43,4/43
Nathan Leslie McCullum,01-09-1980,NEW ZEALAND,Right-hand bat,Off-break,"September 8,2009",Sri Lanka v New Zealand,85,62,1070,11,65,20.98,1220,87.70,0,4,69,33,41,0,3536,2956,63,46.92,5.015,56.12,0,0,3/15,3/15
Neil Trevor Broom,20-11-1983,NEW ZEALAND,Right-hand bat,Off-break,"January 10,2009",New Zealand v West Indies,39,39,943,4,109*,26.94,1161,81.22,1,5,78,12,9,0,--,--,--,--,--,--,--,--,,
Paul Anthony Hitchcock,23-01-1975,NEW ZEALAND,Right-hand bat,Right-arm medium,"June 5,2002",West Indies v New Zealand,14,7,41,3,11*,10.25,61,67.21,0,0,3,1,4,0,558,468,12,39.00,5.032,46.50,0,0,3/30,3/30
Paul Ernest McEwan,19-12-1953,NEW ZEALAND,Right-hand bat,Right-arm medium,"February 6,1980",New Zealand v West Indies,17,15,204,0,41,13.60,346,58.95,0,0,10,--,1,0,420,353,6,58.83,5.042,70.00,0,0,2/29,2/29
Paul John Wiseman,04-05-1970,NEW ZEALAND,Right-hand bat,Off-break,"April 20,1998",India v New Zealand,15,7,45,5,16*,22.50,83,54.21,0,0,3,1,2,0,450,368,12,30.66,4.906,37.50,0,0,4/45,4/45
Peter George Coman,13-04-1943,NEW ZEALAND,Right-hand bat,NaN,"February 11,1973",New Zealand v Pakistan,3,3,62,0,38,20.66,104,59.61,0,0,2,1,2,0,--,--,--,--,--,--,--,--,,
Peter Gordon Fulton,01-02-1979,NEW ZEALAND,Right-hand bat,Right-arm medium,"November 2,2004",Bangladesh v New Zealand,49,46,1334,5,112,32.53,1832,72.81,1,8,111,20,18,0,--,--,--,--,--,--,--,--,,
Peter John Ingram,25-10-1978,NEW ZEALAND,Right-hand bat,Off-break,"February 5,2010",New Zealand v Bangladesh,9,7,193,0,69,27.57,238,81.09,0,1,30,0,3,0,--,--,--,--,--,--,--,--,,
Peter Donald McGlashan,22-06-1979,NEW ZEALAND,Right-hand bat,NaN,"March 6,2009",New Zealand v India,4,2,63,1,56*,63.00,51,123.5,0,1,6,1,7,0,--,--,--,--,--,--,--,--,,
Peter Neil Webb,14-07-1957,NEW ZEALAND,Right-hand bat,NaN,"January 9,1983",Australia v New Zealand,5,5,38,1,10*,9.500,101,37.62,0,0,4,0,3,0,--,--,--,--,--,--,--,--,,
Philip Andrew Horne,21-01-1960,NEW ZEALAND,Left-hand bat,NaN,"March 18,1987",New Zealand v West Indies,4,4,50,0,18,12.50,122,40.98,0,0,3,0,--,--,--,--,--,--,--,--,--,--,,
Richard Owen Collinge,02-04-1946,NEW ZEALAND,Right-hand bat,Left-arm medium-fast,"February 11,1973",New Zealand v Pakistan,15,9,34,3,9,5.666,62,54.83,0,0,--,0,1,0,775,479,18,26.61,3.708,43.05,1,0,5/23,5/23
Richard Paul de Groen,05-08-1962,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"December 16,1993",Australia v New Zealand,12,8,12,3,7*,2.400,36,33.33,0,0,0,0,2,0,549,478,8,59.75,5.224,68.62,0,0,2/34,2/34
Richard John Hadlee,03-07-1951,NEW ZEALAND,Left-hand bat,Right-arm fast,"February 11,1973",New Zealand v Pakistan,115,98,1751,17,79,21.61,2319,75.50,0,4,120,22,27,0,6118,3407,158,21.56,3.341,38.72,5,0,5/25,5/25
Richard Andrew Jones,22-10-1973,NEW ZEALAND,Right-hand bat,NaN,"November 29,2003",Pakistan v New Zealand,5,5,168,0,63,33.60,329,51.06,0,1,14,2,--,--,--,--,--,--,--,--,--,--,,
Richard George Petrie,23-08-1967,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"November 29,1990",Australia v New Zealand,12,8,65,3,21,13.00,109,59.63,0,0,2,0,2,0,660,449,12,37.41,4.081,55.00,0,0,2/25,2/25
Richard Bruce Reid,03-12-1958,NEW ZEALAND,Right-hand bat,Off-break,"March 9,1988",New Zealand v England,9,9,248,0,64,27.55,448,55.35,0,2,25,1,3,0,7,13,1,13.00,11.14,7.000,0,0,1/13,1/13
Richard John Webb,15-09-1952,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"February 13,1983",Australia v New Zealand,3,1,6,1,6*,--,10,60.00,0,0,1,0,--,--,161,105,4,26.25,3.913,40.25,0,0,2/28,2/28
Robert James Nicol,28-05-1983,NEW ZEALAND,Right-hand bat,"Off-break, Right-arm medium","October 20,2011",Zimbabwe v New Zealand,22,21,586,2,146,30.84,776,75.51,2,2,53,13,11,0,339,329,10,32.90,5.823,33.90,0,0,4/19,4/19
Robert Garry Hart,02-12-1974,NEW ZEALAND,Right-hand bat,NaN,"April 21,2002",Pakistan v New Zealand,2,1,0,0,0,0.000,9,0.000,0,0,0,0,1,0,--,--,--,--,--,--,--,--,,
Robert Wickham Anderson,02-10-1948,NEW ZEALAND,Right-hand bat,Leg-break,"October 16,1976",Pakistan v New Zealand,2,2,16,1,12,16.00,46,34.78,0,0,0,0,1,0,--,--,--,--,--,--,--,--,,
Robert John Kennedy,03-06-1972,NEW ZEALAND,Right-hand bat,Right-arm medium,"January 31,1996",New Zealand v Zimbabwe,7,4,17,3,8*,17.00,15,113.3,0,0,2,0,1,0,312,283,5,56.60,5.442,62.40,0,0,2/36,2/36
Robert Howard Vance,31-03-1955,NEW ZEALAND,Right-hand bat,Off-break,"March 16,1988",New Zealand v England,8,8,248,0,96,31.00,481,51.55,0,1,10,3,4,0,--,--,--,--,--,--,--,--,,
Rodney Terry Latham,12-06-1961,NEW ZEALAND,Right-hand bat,Right-arm medium,"December 1,1990",England v New Zealand,33,33,583,4,60,20.10,1008,57.83,0,1,50,1,11,0,450,386,11,35.09,5.146,40.90,1,0,5/32,5/32
Rodney Ernest Redmond,29-12-1944,NEW ZEALAND,Left-hand bat,Slow left-arm,"July 18,1973",England v New Zealand,2,1,3,0,3,3.000,11,27.27,0,0,0,0,--,--,--,--,--,--,--,--,--,--,,
Roger Graham Twose,17-04-1968,NEW ZEALAND,Left-hand bat,Right-arm medium,"November 15,1995",India v New Zealand,87,81,2717,11,103,38.81,3603,75.40,1,20,240,33,37,0,272,235,4,58.75,5.183,68.00,0,0,2/31,2/31
Ronald Terence Hart,07-11-1961,NEW ZEALAND,Right-hand bat,Off-break,"March 20,1985",West Indies v New Zealand,1,1,3,0,3,3.000,29,10.34,0,0,0,0,--,--,--,--,--,--,--,--,--,--,,
Luteru Ross Poutoa Lote Taylor,08-03-1984,NEW ZEALAND,Right-hand bat,Off-break,"March 1,2006",New Zealand v West Indies,205,190,7267,33,181*,46.28,8770,82.86,19,41,606,127,130,0,42,35,0,--,5.000,--,0,0,0/2,0/2
Roydon Leslie Hayes,09-05-1971,NEW ZEALAND,Right-hand bat,Right-arm fast,"January 28,1995",New Zealand v West Indies,1,1,13,0,13,13.00,25,52.00,0,0,1,0,--,--,42,31,0,--,4.428,--,0,0,0/31,0/31
Scott Bernard Styris,10-07-1975,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"November 5,1999",India v New Zealand,189,161,4483,23,141,32.48,5644,79.42,4,28,357,68,73,0,6114,4839,137,35.32,4.748,44.62,1,0,6/25,6/25
Shanan Luke Stewart,21-06-1982,NEW ZEALAND,Right-hand bat,Right-arm medium,"March 11,2010",New Zealand v Australia,4,4,26,0,14,6.500,59,44.06,0,0,2,0,--,--,--,--,--,--,--,--,--,--,,
Shane Edward Bond,07-06-1975,NEW ZEALAND,Right-hand bat,Right-arm fast,"January 11,2002",Australia v New Zealand,82,40,292,22,31*,16.22,384,76.04,0,0,19,9,15,0,4295,3070,147,20.88,4.288,29.21,4,0,6/19,6/19
Shane Alexander Thomson,27-01-1969,NEW ZEALAND,Right-hand bat,"Right-arm fast-medium, Off-break","March 1,1990",New Zealand v India,56,52,964,10,83,22.95,1427,67.55,0,5,63,8,18,0,2121,1602,42,38.14,4.531,50.50,0,0,3/14,3/14
Shayne Barry O'Connor,15-11-1973,NEW ZEALAND,Left-hand bat,Left-arm fast-medium,"May 20,1997",New Zealand v Sri Lanka,38,13,24,6,8,3.428,91,26.37,0,0,1,1,11,0,1487,1396,46,30.34,5.632,32.32,2,0,5/39,5/39
Simon Blair Doull,06-08-1969,NEW ZEALAND,Right-hand bat,Right-arm medium,"October 31,1992",Zimbabwe v New Zealand,42,27,172,13,22,12.28,188,91.48,0,0,12,5,10,0,1745,1459,36,40.52,5.016,48.47,0,0,4/25,4/25
Stephen Lewis Boock,20-09-1951,NEW ZEALAND,Right-hand bat,Slow left-arm,"July 15,1978",England v New Zealand,14,7,30,4,12,10.00,31,96.77,0,0,2,0,5,0,700,513,15,34.20,4.397,46.66,0,0,3/25,3/28
Stephen Paul Fleming,01-04-1973,NEW ZEALAND,Left-hand bat,Right-arm slow-medium,"March 25,1994",New Zealand v India,280,269,8037,21,134*,32.40,11242,71.49,8,49,823,63,133,0,29,28,1,28.00,5.793,29.00,0,0,1/8,1/8
Stuart Ross Gillespie,02-03-1957,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"January 11,1986",India v New Zealand,19,11,70,5,18*,11.66,106,66.03,0,0,4,1,7,0,963,736,23,32.00,4.585,41.86,0,0,4/30,4/30
Stuart James Roberts,22-03-1965,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"March 1,1990",New Zealand v India,2,1,1,1,1*,--,2,50.00,0,0,0,0,--,--,42,47,0,--,6.714,--,0,0,0/21,0/21
Tamahau Karangatukituki Canning,07-04-1977,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"December 1,2003",Pakistan v New Zealand,4,4,52,1,23*,17.33,73,71.23,0,0,1,2,1,0,204,203,5,40.60,5.970,40.80,0,0,2/30,2/30
Tarun Sai Nethula,08-05-1983,NEW ZEALAND,Right-hand bat,Leg-break googly,"February 6,2012",New Zealand v Zimbabwe,5,3,12,1,9*,6.000,11,109.0,0,0,1,0,2,0,264,249,5,49.80,5.659,52.80,0,0,2/41,2/41
Timothy Grant Southee,11-12-1988,NEW ZEALAND,Right-hand bat,Right-arm fast-medium,"June 15,2008",England v New Zealand,133,80,626,29,55,12.27,614,101.9,0,1,52,24,37,0,6669,6010,176,34.14,5.407,37.89,2,0,5/18,5/18
Todd Duncan Astle,24-09-1986,NEW ZEALAND,Right-hand bat,Leg-break googly,"December 20,2017",New Zealand v West Indies,6,4,69,2,49,34.50,61,113.1,0,0,4,2,2,0,168,150,7,21.42,5.357,24.00,0,--,,
Thomas William Maxwell Latham,02-04-1992,NEW ZEALAND,Left-hand bat,Right-arm medium,"February 3,2012",New Zealand v Zimbabwe,74,72,2134,8,137,33.34,2603,81.98,4,11,190,28,49,5,--,--,--,--,--,--,--,--,,
Tony Elston Blain,17-02-1962,NEW ZEALAND,Right-hand bat,Leg-break,"March 19,1986",New Zealand v Australia,38,38,442,11,49*,16.37,662,66.76,0,0,27,4,37,1,--,--,--,--,--,--,--,--,,
Trent Alexander Boult,22-07-1989,NEW ZEALAND,Right-hand bat,Left-arm medium-fast,"July 11,2012",West Indies v New Zealand,66,29,121,18,21*,11.00,163,74.23,0,0,12,4,15,0,3542,3006,122,24.63,5.092,29.03,4,0,2/8,2/8
Trevor John Franklin,15-03-1962,NEW ZEALAND,Right-hand bat,Right-arm medium,"March 17,1983",Australia v New Zealand,3,3,27,0,21,9.000,89,30.33,0,0,0,0,--,--,--,--,--,--,--,--,--,--,,
Vaughan Raymond Brown,03-11-1959,NEW ZEALAND,Left-hand bat,Off-break,"January 17,1988",Australia v New Zealand,3,3,44,0,32,14.66,85,51.76,0,0,3,0,2,0,66,75,1,75.00,6.818,66.00,0,0,1/17,1/24
Victor Pollard,07-09-1945,NEW ZEALAND,Right-hand bat,Off-break,"July 18,1973",England v New Zealand,3,2,67,0,55,33.50,145,46.20,0,1,9,1,1,0,--,--,--,--,--,--,--,--,,
Warren Kenneth Lees,19-03-1952,NEW ZEALAND,Right-hand bat,Right-arm medium,"June 9,1979",New Zealand v Sri Lanka,31,24,215,5,26,11.31,301,71.42,0,0,10,3,28,2,--,--,--,--,--,--,--,--,,
Leslie Warren Stott,08-12-1946,NEW ZEALAND,Right-hand bat,Right-arm medium,"June 9,1979",New Zealand v Sri Lanka,1,0,0,0,0,--,0,--,0,0,0,0,1,0,72,48,3,16.00,4.000,24.00,0,0,3/48,3/48
Warren Anthony Wisneski,19-02-1969,NEW ZEALAND,Right-hand bat,Right-arm medium,"February 17,2000",New Zealand v Australia,3,2,10,1,6,10.00,17,58.82,0,0,1,0,1,0,114,123,0,--,6.473,--,0,0,0/30,0/30
