Name,Date of birth,Team,Batting Style,Bowling Style,ODI Debut,Debut Team,Matches played,Innings,Total Run,Not Out,Highe Score,Batting Avg,Balls faced,Stick rate,100s,50s,4s,6s,Caught,Stumped,Balls,Runs,Wickets,Bowling Avg,Economy,Stick rate,5WI,10WM,BBI,BBM
Neil Christopher McGarrell,12-07-1972,WEST INDIES,Right-hand bat,Slow left-arm,"April 8,1998",West Indies v England,17,10,60,2,19,7.500,98,61.22,0,0,3,1,9,0,859,681,15,45.40,4.756,57.26,0,0,3/32,3/32
Nelon Troy Pascal,25-04-1987,WEST INDIES,Right-hand bat,Right-arm fast,"July 26,2009",West Indies v Bangladesh,1,1,0,0,0,0.000,1,0.000,0,0,0,0,--,--,24,29,0,--,7.250,--,0,0,0/27,0/29
Nikita O'Neil Miller,16-05-1982,WEST INDIES,Right-hand bat,Slow left-arm,"July 4,2008",West Indies v Australia,50,27,284,13,51,20.28,359,79.10,0,1,23,4,18,0,2125,1660,45,36.88,4.687,47.22,0,0,4/43,4/43
Nixon Alexei McNamara McLean,20-07-1973,WEST INDIES,Left-hand bat,Right-arm fast,"December 6,1996",Australia v West Indies,45,34,314,8,50*,12.07,383,81.98,0,1,26,7,8,0,2120,1729,46,37.58,4.893,46.08,0,0,3/21,3/21
Norbert Phillip,12-06-1948,WEST INDIES,Right-hand bat,Right-arm fast-medium,"April 12,1978",West Indies v Australia,1,1,0,0,0,0.000,5,0.000,0,0,0,0,--,--,42,22,1,22.00,3.142,42.00,0,0,1/22,1/22
Omari Ahmed Clemente Banks,17-07-1982,WEST INDIES,Right-hand bat,Off-break,"May 17,2003",West Indies v Australia,5,5,83,0,33,16.60,149,55.70,0,0,3,2,--,--,270,189,7,27.00,4.200,38.57,0,0,2/24,2/24
Ottis Delroy Gibson,16-03-1969,WEST INDIES,Right-hand bat,Right-arm fast,"May 28,1995",England v West Indies,15,11,141,1,52,14.10,138,102.1,0,1,10,3,3,0,739,621,34,18.26,5.041,21.73,2,0,5/40,5/40
Patrick Anderson Browne,26-01-1982,WEST INDIES,Right-hand bat,NaN,"January 27,2008",South Africa v West Indies,5,5,134,1,49*,33.50,179,74.86,0,0,7,6,2,0,--,--,--,--,--,--,--,--,,
Balfour Patrick Patterson,15-09-1961,WEST INDIES,Right-hand bat,Right-arm fast,"February 18,1986",West Indies v England,59,20,44,15,13*,8.800,101,43.56,0,0,1,1,9,0,3050,2206,90,24.51,4.339,33.88,1,0,6/29,6/29
Patterson Ian Chesterfield Thompson,26-09-1971,WEST INDIES,Right-hand bat,Right-arm fast-medium,"January 10,1997",Pakistan v West Indies,2,1,2,0,2,2.000,7,28.57,0,0,0,0,--,--,114,110,2,55.00,5.789,57.00,0,0,1/46,1/46
Pedro Tyrone Collins,12-08-1976,WEST INDIES,Right-hand bat,Left-arm fast-medium,"October 19,1999",Pakistan v West Indies,30,12,30,5,10*,4.285,50,60.00,0,0,1,0,8,0,1577,1212,39,31.07,4.611,40.43,1,0,5/26,5/43
Philip Verant Simmons,18-04-1963,WEST INDIES,Right-hand bat,Right-arm medium,"October 16,1987",Pakistan v West Indies,143,138,3675,11,122,28.93,5407,67.96,5,18,375,43,55,0,3880,2876,83,34.65,4.447,46.74,0,0,4/3,4/3
Philo Alphonso Wallace,02-08-1970,WEST INDIES,Right-hand bat,Right-arm medium,"November 20,1991",Pakistan v West Indies,33,33,701,0,103,21.24,1151,60.90,1,2,81,14,11,0,--,--,--,--,--,--,--,--,,
Rajindra Dhanraj,06-02-1969,WEST INDIES,Right-hand bat,Leg-break googly,"October 26,1994",New Zealand v West Indies,6,2,8,1,8,8.000,32,25.00,0,0,0,0,1,0,264,170,10,17.00,3.863,26.40,0,0,4/26,4/26
Ramnaresh Ronnie Sarwan,23-06-1980,WEST INDIES,Right-hand bat,Leg-break,"July 20,2000",England v West Indies,181,169,5804,33,120*,42.67,7665,75.72,5,38,482,58,45,0,581,586,16,36.62,6.051,36.31,0,0,3/31,3/31
Ravindranath Rampaul,15-10-1984,BARBADOS TRIDENTS,Left-hand bat,Right-arm fast-medium,"November 22,2003",Zimbabwe v West Indies,92,40,362,11,86*,12.48,472,76.69,0,1,33,13,14,0,4033,3434,117,29.35,5.108,34.47,2,0,5/49,5/49
Rawl Nicholas Lewis,05-09-1974,WEST INDIES,Right-hand bat,Leg-break googly,"November 1,1997",Sri Lanka v West Indies,28,21,291,5,49,18.18,367,79.29,0,0,14,10,7,0,1150,983,22,44.68,5.128,52.27,0,0,3/43,3/43
Rayad Ryan Emrit,08-03-1981,BARBADOS TRIDENTS,Right-hand bat,Right-arm fast-medium,"January 27,2007",India v West Indies,2,2,13,1,13,13.00,35,37.14,0,0,1,0,1,0,84,99,0,--,7.071,--,0,0,0/17,0/17
Reon Dane King,06-10-1975,WEST INDIES,Right-hand bat,Right-arm fast-medium,"October 31,1998",India v West Indies,50,23,65,14,12*,7.222,203,32.01,0,0,1,0,4,0,2603,1807,76,23.77,4.165,34.25,0,0,4/25,4/25
Ricardo Lloyd Powell,16-12-1978,WEST INDIES,Right-hand bat,Off-break,"May 16,1999",Pakistan v West Indies,109,100,2085,16,124,24.82,2157,96.66,1,8,185,75,43,0,473,491,11,44.63,6.228,43.00,0,0,2/5,2/5
Richard Arkwright Austin,05-09-1954,WEST INDIES,Right-hand bat,"Right-arm medium, Off-break","February 22,1978",West Indies v Australia,1,1,8,0,8,8.000,13,61.53,0,0,0,0,--,--,6,13,0,--,13.00,--,0,0,0/5,0/5
Richard Simeon Gabriel,05-06-1952,WEST INDIES,Right-hand bat,Off-break,"January 8,1984",Australia v West Indies,11,11,167,0,41,15.18,360,46.38,0,0,16,3,1,0,--,--,--,--,--,--,--,--,,
Richard Benjamin Richardson,12-01-1962,WEST INDIES,Right-hand bat,Right-arm medium,"December 17,1983",India v West Indies,224,217,6248,30,122,33.41,9802,63.74,5,44,537,51,75,0,58,46,1,46.00,4.758,58.00,0,0,1/4,1/4
Ridley Detamore Jacobs,26-11-1967,WEST INDIES,Left-hand bat,NaN,"March 26,1996",West Indies v New Zealand,147,112,1865,32,80*,23.31,2662,70.06,0,9,118,27,160,29,--,--,--,--,--,--,--,--,,
Robert Christopher Haynes,02-11-1964,WEST INDIES,Left-hand bat,Leg-break googly,"October 17,1989",Pakistan v West Indies,8,6,26,1,18,5.200,66,39.39,0,0,1,0,5,0,270,224,5,44.80,4.977,54.00,0,0,2/36,2/36
Robert George Samuels,13-03-1971,WEST INDIES,Left-hand bat,NaN,"December 6,1996",Australia v West Indies,8,5,54,2,36*,18.00,63,85.71,0,0,5,1,1,0,--,--,--,--,--,--,--,--,,
Roger Andrew Harper,17-03-1963,WEST INDIES,Right-hand bat,Off-break,"October 13,1983",India v West Indies,105,73,855,20,45*,16.13,1162,73.58,0,0,53,18,55,0,5175,3431,100,34.31,3.978,51.75,0,0,4/40,4/40
Rohan Bholalall Kanhai,26-12-1935,WEST INDIES,Right-hand bat,Right-arm medium,"September 5,1973",England v West Indies,7,5,164,2,55,54.66,273,60.07,0,2,19,1,4,0,--,--,--,--,--,--,--,--,,
Roland Irwin Christopher Holder,22-12-1967,WEST INDIES,Right-hand bat,Right-arm medium,"November 3,1993",Sri Lanka v West Indies,37,31,599,6,65,23.96,876,68.37,0,2,35,3,8,0,--,--,--,--,--,--,--,--,,
Ronald George Alphonso Headley,29-06-1939,WEST INDIES,Left-hand bat,Leg-break,"September 7,1973",England v West Indies,1,1,19,0,19,19.00,41,46.34,0,0,2,0,--,--,--,--,--,--,--,--,--,--,,
Roy Clifton Fredericks,11-11-1942,WEST INDIES,Left-hand bat,Chinaman,"September 5,1973",England v West Indies,12,12,311,0,105,25.91,440,70.68,1,1,26,0,4,0,10,10,2,5.000,6.000,5.000,0,0,2/10,2/10
Royston Tycho Crandon,31-05-1983,WEST INDIES,Right-hand bat,Off-break,"September 30,2009",India v West Indies,1,1,5,0,5,5.000,9,55.55,0,0,1,0,--,--,--,--,--,--,--,--,--,--,,
Runako Shakur Morton,22-07-1978,WEST INDIES,Right-hand bat,Off-break,"February 15,2002",Pakistan v West Indies,56,51,1519,6,110*,33.75,2287,66.41,2,10,123,15,20,0,6,2,0,--,2.000,--,0,0,0/2,0/2
Ryan O'Neal Hinds,17-02-1981,WEST INDIES,Left-hand bat,Slow left-arm,"December 16,2001",West Indies v Zimbabwe,14,9,101,3,18*,16.83,170,59.41,0,0,11,0,2,0,407,350,6,58.33,5.159,67.83,0,0,2/19,2/19
Ryan O'Neal Hurley,13-09-1975,WEST INDIES,Right-hand bat,Off-break,"May 24,2003",West Indies v Australia,9,4,13,0,6,3.250,32,40.62,0,0,0,0,5,0,378,313,5,62.60,4.968,75.60,0,0,1/25,1/25
Ryan Rakesh Ramdass,03-07-1983,WEST INDIES,NaN,NaN,"August 2,2005",Sri Lanka v West Indies,1,1,1,0,1,1.000,9,11.11,0,0,0,0,--,--,--,--,--,--,--,--,--,--,,
Sewdatt Shivnarine,13-05-1952,WEST INDIES,Right-hand bat,Slow left-arm,"April 12,1978",West Indies v Australia,1,1,20,1,20*,--,43,46.51,0,0,1,0,--,--,18,16,0,--,5.333,--,0,0,0/0,0/2
Sewnarine Chattergoon,03-04-1981,WEST INDIES,Left-hand bat,Leg-break,"May 7,2006",West Indies v Zimbabwe,18,17,370,2,54*,24.66,615,60.16,0,2,54,3,6,0,80,48,1,48.00,3.600,80.00,0,0,1/1,1/1
Shannon Terry Gabriel,28-04-1988,TRINIDAD AND TOBAGO,Right-hand bat,Right-arm fast,"June 21,2016",West Indies v Australia,18,13,21,7,12*,3.500,53,39.62,0,0,1,0,1,0,839,782,23,34.00,5.592,36.47,0,--,,
Shawn Eli Findlay,03-03-1984,WEST INDIES,Left-hand bat,Right-arm fast-medium,"July 4,2008",West Indies v Australia,9,8,146,1,59*,20.85,194,75.25,0,1,14,5,5,0,--,--,--,--,--,--,--,--,,
Sheldon Shane Cotterell,19-08-1989,WEST INDIES,Right-hand bat,Left-arm fast-medium,"January 25,2015",South Africa v West Indies,5,4,14,2,8,7.000,24,58.33,0,0,1,0,1,0,202,210,7,30.00,6.237,28.85,0,--,,
Sherwin Legay Campbell,01-11-1970,WEST INDIES,Right-hand bat,Right-arm medium,"October 23,1994",India v West Indies,90,87,2283,0,105,26.24,3853,59.25,2,14,207,7,23,0,196,170,8,21.25,5.204,24.50,0,0,4/30,4/30
Shivnarine Chanderpaul,16-08-1974,WEST INDIES,Left-hand bat,Leg-break,"October 17,1994",India v West Indies,268,251,8778,40,150*,41.60,12408,70.74,11,59,721,85,73,0,740,636,14,45.42,5.156,52.85,0,0,3/18,3/18
Stuart Clayton Williams,12-08-1969,WEST INDIES,Right-hand bat,Right-arm medium,"October 17,1994",India v West Indies,57,55,1586,6,105*,32.36,2402,66.02,1,12,177,12,18,0,24,30,1,30.00,7.500,24.00,0,0,1/30,1/30
Sulieman Jamaal Benn,22-07-1981,WEST INDIES,Left-hand bat,Slow left-arm,"April 10,2008",West Indies v Sri Lanka,47,30,182,7,31,7.913,240,75.83,0,0,19,3,9,0,2387,1913,39,49.05,4.808,61.20,0,0,4/6,4/6
Sunil Philip Narine,26-05-1988,TRINIDAD AND TOBAGO,Left-hand bat,Off-break,"December 5,2011",India v West Indies,65,45,363,12,36,11.00,441,82.31,0,0,36,12,14,0,3540,2435,92,26.46,4.127,38.47,2,0,5/19,5/19
Sylvester Theophilus Clarke,11-12-1954,WEST INDIES,Right-hand bat,Right-arm fast,"April 12,1978",West Indies v Australia,10,8,60,2,20,10.00,58,103.4,0,0,3,3,4,0,524,245,13,18.84,2.805,40.30,0,0,3/22,3/22
Sylvester Cleofoster Joseph,05-09-1978,WEST INDIES,Right-hand bat,Off-break,"April 19,2000",West Indies v Pakistan,13,11,161,1,58,16.10,302,53.31,0,1,11,2,4,0,--,--,--,--,--,--,--,--,,
Thelston Rodney O'Neale Payne,13-02-1957,WEST INDIES,Left-hand bat,NaN,"April 19,1984",West Indies v Australia,7,4,126,0,60,31.50,240,52.50,0,1,11,0,6,0,--,--,--,--,--,--,--,--,,
Tino la Bertram Best,26-08-1981,WEST INDIES,Right-hand bat,Right-arm fast,"May 15,2004",West Indies v Bangladesh,26,16,76,8,24,9.500,125,60.80,0,0,7,0,4,0,1300,1157,34,34.02,5.340,38.23,0,0,4/35,4/35
Anthony Hollis Gray,23-05-1963,WEST INDIES,Right-hand bat,Right-arm fast,"November 15,1985",Pakistan v West Indies,25,11,51,5,10*,8.500,77,66.23,0,0,4,0,3,0,1270,835,44,18.97,3.944,28.86,1,0,6/50,6/50
Travis Montague Dowlin,24-02-1977,WEST INDIES,Right-hand bat,Off-break,"July 26,2009",West Indies v Bangladesh,11,11,228,2,100*,25.33,348,65.51,1,1,20,1,2,0,--,--,--,--,--,--,--,--,,
Vanburn Alonzo Holder,10-10-1945,WEST INDIES,Right-hand bat,Right-arm fast-medium,"September 5,1973",England v West Indies,12,6,64,1,30,12.80,85,75.29,0,0,4,2,6,0,667,454,19,23.89,4.084,35.10,1,0,5/50,5/50
Vasbert Conniel Drakes,05-08-1969,WEST INDIES,Right-hand bat,Right-arm fast,"March 8,1995",West Indies v Australia,34,17,94,5,25,7.833,174,54.02,0,0,6,0,5,0,1640,1293,51,25.35,4.730,32.15,2,0,5/33,5/33
Veerasammy Permaul,11-08-1989,WEST INDIES,Right-hand bat,Slow left-arm,"December 5,2012",Bangladesh v West Indies,7,4,19,1,10,6.333,26,73.07,0,0,1,0,1,0,331,271,8,33.87,4.912,41.37,0,0,3/32,3/40
Isaac Vivian Alexander Richards,07-03-1952,WEST INDIES,Right-hand bat,"Right-arm medium, Off-break","June 7,1975",Sri Lanka v West Indies,187,167,6721,24,189*,47.00,7383,91.03,11,45,591,118,100,0,5640,4228,118,35.83,4.497,47.79,2,0,6/41,6/41
Wavell Wayne Hinds,07-09-1976,WEST INDIES,Left-hand bat,Right-arm medium,"September 5,1999",India v West Indies,119,111,2880,10,127*,28.51,4393,65.55,5,14,261,50,29,0,945,837,28,29.89,5.314,33.75,0,0,3/24,3/24
Wayne Wendell Daniel,16-01-1956,WEST INDIES,Right-hand bat,Right-arm fast,"February 22,1978",West Indies v Australia,18,5,49,4,16*,49.00,56,87.50,0,0,4,0,5,0,912,595,23,25.86,3.914,39.65,0,0,3/27,3/27
Winston Keithroy Matthew Benjamin,31-12-1964,WEST INDIES,Right-hand bat,Right-arm fast,"October 17,1986",Pakistan v West Indies,85,52,298,12,31,7.450,406,73.39,0,0,17,5,16,0,4442,3079,100,30.79,4.158,44.42,1,0,5/22,5/22
Winston Walter Davis,18-09-1958,WEST INDIES,Right-hand bat,Right-arm fast,"March 29,1983",West Indies v India,35,5,28,3,10,14.00,53,52.83,0,0,1,0,1,0,1923,1302,39,33.38,4.062,49.30,1,0,7/51,7/51
Xavier Melbourne Marshall,27-03-1986,WEST INDIES,Right-hand bat,Off-break,"January 14,2005",Australia v West Indies,24,24,375,3,157*,17.85,545,68.80,1,0,38,13,9,0,9,6,0,--,4.000,--,0,0,0/0,0/0
